JAHR,KT,Status,Inst,Adr,Ort,Typ,Notfalldienst,Infrastruktur1,Infrastruktur2,Infrastruktur3,Infrastruktur4,RWStatus,Akt,SL,WB,AnzStand,SA,RForm,LA,AmbKonsT,Ptage,PtageStatT,PtageStatMST,Aust,AustStatT,AustStatMST,Neug,NeugStatT,NeugStatMST,pAkutPT,Ops,Gebs,CMIb,CMIn,pAuPat,pPatWAU,pAkPat,pPatWAK,pZusVers,pPatLKP,pPatHOK,TeilsP,Leist,FMHKat,PersA,PersAWB,PersP,PersMT,PersS,PersT,StdBelA,StdBelP,PersAFall,PersPFall,PersMTFall,PersSFall,PersTFall,PersAFallMS,PersPFallMS,PersMTFallMS,PersTFallMS,AnzBelA,AnzBelP (nur ab KZP2010),pMRI_AMB,pMRI_STAT,pCT_AMB,pCT_STAT,pANGIO_AMB,pANGIO_STAT,pDIA_AMB,pDIA_STAT,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,EtDef,EtT,FiErg,EtAmb,AmbKonsA,PtageStatA,PtageStatMSA,AustStatA,AustStatMSA,Betten,BettenStatA,DAD,DADakut,DADStatA,DADStatMSA,DADlong,pBettenBel,pBettenBelStatA,CMIbA,CMInA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,KostAWLFA,KostWBLFA,KostForLFA,ErlAmbStatLangA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,AmbKonsP,PtageStatP,PtageStatMSP,AustStatP,AustStatMSP,BettenStatP,DADStatP,DADStatMSP,pBettenBelStatP,DMI_P,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,KostAWLFP,KostWBLFP,KostForLFP,ErlAmbStatLangP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,AmbKonsR,PtageStatR,PtageStatMSR,AustStatR,AustStatMSR,BettenStatR,DADStatR,DADStatMSR,pBettenBelStatR,DMI_R,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,KostAWLFR,KostWBLFR,KostForLFR,ErlAmbStatLangR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,AmbKonsB,PtageStatB,PtageStatMSB,AustStatB,AustStatMSB,BettenStatB,DADStatB,DADStatMSB,pBettenBelStatB,CMIbB,CMInB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,KostAWLFB,KostWBLFB,KostForLFB,ErlAmbStatLangB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB,PTageLang,AustLang,KostLangT
2008,AR,öffentlich oder subventioniert,Spitalverbund AR Spital Herisau,Spitalstrasse 6,9100 Herisau,K122,Ja,,,,,,,,,,,,,,28368,,,3996,,,461,,,100,3,,0.834,0.861,0.425425425,,25.72572573,,18.51851852,,,0,30,6,34.59,,109.29,,154,297.88,,,0.865615616,2.734984985,,3.853853854,7.454454454,,,,,26,,,,,,,,,,29912,2095,13759,45766,29029,2894,13843,,,0,8862,,,,,,77.72054795,,7.099099099,7.099099099,,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Berner Klinik Montana,Impasse Palace Bellevue 1,3963 Crans­Montana,K221,Nein,CT,,MRI,,,,,,,,,,,28122,,,1212,,,0,,,0,0,,NA,NA,0.330033003,,31.10561056,,25.41254125,,,0,5,2,14,,54.23,,80.75,148.98,,,1.155115512,4.474422442,,6.662541254,12.29207921,,,,,0,,,,,,,,,,12532,94,3871,16497,10410,535,5552,,,0,166,,,,,,89.75890411,,23.2029703,0,,,23.2029703,85.83725047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Berner Reha Zentrum AG,Schwendi 303,3625 Heiligenschwendi,K221,Nein,,,,,,,,,,,,,,41404,,,2058,,,0,,,0,0,,NA,NA,0,,9.426627794,,22.10884354,,,0,7,7,18.3,,89.3,,124.3,231.9,,,0.889212828,4.339164237,,6.039844509,11.26822157,,,,,0,,,,,,,,,,19596,359,5589,25544,12669,761,12276,,,162,133,,,,,,123,,20.11856171,0,,,20.11856171,91.97210005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Bethesda Klinik für Epilepsie und Neurorehabilitation,Bethesda 6,3233 Tschugg,K235,Nein,,,,,,,,,,,,,,46660,,,667,,,0,,,56.7231033,0,,NA,NA,0.59970015,,19.1904048,,29.08545727,,,0,4,1,14.3,,104.35,,130.87,249.52,,,2.143928036,15.64467766,,19.62068966,37.40929535,,,,,0,,,,,,,,,,22818,416,5596,28830,18308,1276,10147,,,901,599,,,,,,127.8356164,,69.95502249,174.125,,,39.20970874,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Gesundheitszentrum Schönberg Gunten AG,Schönbergstrasse 36a,3654 Gunten,K221,Nein,,,,,,,,,,,,,,31665,,,1765,,,0,,,0,0,,NA,NA,0,,14.33427762,,39.54674221,,,0,13,0,5.5,,50.66,,93.37,149.53,,,0.311614731,2.870254958,,5.290084986,8.471954674,,,,,0,,,,,,,,,,10929,1900,4395,17224,17857,1468,0,,,2101,274,,,,,,100,,17.94050992,0,,,17.94050992,86.75342466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Hôpital du Jura bernois SA,Les Fontenayes 17,2610 St­Imier,K122,Ja,CT,,,,,,,,,,,,,29142,,,3964,,,204,,,100,4,,0.842,0.867,0.504540868,,10.92330979,,15.43895055,,,1382,28,6,49.85,,76.38,,239.8,366.03,,,1.257568113,1.926841574,,6.049445005,9.233854692,,,,,8,,,,,,,,,,34024,1471,15187,50682,29131,2602,19899,,,950,9280,,,,,,81.93150685,,7.351664985,7.351664985,,,0,97.44858719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Inselspital Bern,Freiburgstrasse 18,3010 Bern,K111,Ja,CT,LITO,MRI,,,,,,,,,,,292526,,,36477,,,993,,,98.06102705,28,,1.28,1.371,1.17608356,,25.02672917,,18.28275352,,,9077,64,116,1127.95,,1809.05,,3230.7,6167.7,,,3.092222496,4.959426488,,8.856813883,16.90846287,,,,,0,,,,,,,,,,630874,52772,321204,1004850,602237,28254,379808,,,5449,175309,,,,,,945,,8.01946432,7.885803827,,,56.15841584,84.80858158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Klinik Beau­Site AG,Schänzlihalde 11,3013 Bern,K122,Ja,CT,LITO,MRI,,,,,,,,,,,37089,,,6175,,,0,,,100,5,,1.286,1.307,0.663967611,,17.82995951,,42.26720648,,,2664,44,0,1,,170.47,,239.47,410.94,,,0.016194332,2.760647773,,3.87805668,6.654898785,,,,,85,,,,,,,,,,38229,19600,35916,93745,80489,15208,0,,,1952,5798,,,,,,98,,6.006315789,6.006315789,,,0,103.6874476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Klinik Hohmad AG,Hohmadstrasse 1,3600 Thun,K231,Nein,,,,,,,,,,,,,,4682,,,1225,,,0,,,100,3,,0.701,0.696,0,,1.714285714,,24.24489796,,,1886,9,0,0,,18.6,,17.68,36.28,,,0,1.518367347,,1.443265306,2.961632653,,,,,18,,,,,,,,,,3327,603,6091,10021,9995,124,0,,,98,2058,,,,,,16.50136986,,3.822040816,3.822040816,,,0,77.73534783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Klinik Linde AG,Blumenrain 105,2503 Biel,K122,Ja,CT,,MRI,,,,,,,,,,,24767,,,4568,,,533,,,100,7,,0.693,0.706,0.218914186,,7.683887916,,55.16637478,,,0,45,0,6.9,,108.26,,207.45,322.61,,,0.151050788,2.369964974,,4.541374781,7.062390543,,,,,87,,,,,,,,,,25630,6974,18463,51067,49669,2288,0,,,890,19347,,,,,,98,,5.421847636,5.421847636,,,0,69.23958625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Klinik Permanence,Bümplizstrasse 83,3018 Bern,K231,Ja,,,,,,,,,,,,,,15614,,,3718,,,0,,,100,3,,0.646,0.645,2.124798279,,24.5831092,,20.92522862,,,1299,32,0,3,,50.91,,76.53,130.44,,,0.080688542,1.369284562,,2.058364712,3.508337816,,,,,51,,,,,,,,,,12202,2965,10501,25668,23195,2363,0,,,-110,4631,,,,,,47,,4.199569661,4.199569661,,,0,91.01719615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Klinik SGM Langenthal,Weissensteinstrasse 30,4900 Langenthal,K212,Nein,,,,,,,,,,,,,,12989,,,240,,,0,,,0,0,,NA,NA,0.416666667,,42.91666667,,13.75,,,43,16,6,19.78,,23.31,,28.88,71.97,,,8.241666667,9.7125,,12.03333333,29.9875,,,,,0,,,,,,,,,,6277,1127,1645,9049,8783,258,8,,,0,1154,,,,,,36,,54.12083333,0,,,54.12083333,98.85083714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Klinik Siloah,Worbstrasse 324,3073 Gümligen,K231,Nein,,,,,,,,,,,,,,7209,,,1734,,,0,,,100,4,,0.702,0.692,0.749711649,,7.727797001,,22.54901961,,,5485,30,0,1,,27.6,,44.7,73.3,,,0.057670127,1.591695502,,2.577854671,4.2272203,,,,,87,,,,,,,,,,7317,1458,8695,17470,17235,326,0,,,91,0,,,,,,36,,4.157439446,4.157439446,,,0,54.8630137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Kurklinik Eden AG,Panoramastrasse 20,3854 Oberried am Brienzersee,K221,Nein,,,,,,,,,,,,,,8901,,,480,,,0,,,0,0,,NA,NA,0,,12.08333333,,25.83333333,,,0,3,1,1,,8.5,,20.2,29.7,,,0.208333333,1.770833333,,4.208333333,6.1875,,,,,0,,,,,,,,,,3578,656,1204,5438,5687,182,0,,,431,635,,,,,,24.38630137,,18.54375,0,,,18.54375,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Lindenhofspital,Bremgartenstrasse 117,3012 Bern,K112,Ja,CT,,MRI,,,,,,,,,,,75005,,,11808,,,1007,,,91.84721019,8,,0.84,0.859,0.4149729,,12.99966125,,36.04336043,,,2836,53,1,5,,378.01,,432.66,815.67,,,0.042344173,3.201304201,,3.664126016,6.90777439,,,,,157,,,,,,,,,,106327,17372,40142,163841,157975,4436,1430,,,0,26881,,,,,,224.7671233,,6.352049458,5.931634235,,,31.52061856,91.42491468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Privatklinik Meiringen,Willigen,3860 Meiringen,K211,Ja,,,,,,,,,,,,,,65362,,,1070,,,0,,,0,0,,NA,NA,3.177570093,,18.13084112,,17.57009346,,,11,14,2,30.88,,136.1,,102.56,269.54,,,2.885981308,12.71962617,,9.585046729,25.19065421,,,,,1,,,,,,,,,,25680,7253,7042,39975,24225,1731,14019,,,0,673,,,,,,179.0739726,,61.08598131,0,,,61.08598131,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Privatklinik Wyss AG,Fellenbergstrasse 32,3053 Münchenbuchsee,K212,Nein,,,,,,,,,,,,,,28977,,,578,,,0,,,0,0,,NA,NA,0.865051903,,22.66435986,,49.30795848,,,65,8,2,45.61,,71.41,,92.18,209.2,,,7.89100346,12.35467128,,15.94809689,36.19377163,,,,,0,,,,,,,,,,17327,1550,3946,22823,23457,473,0,,,1107,1671,,,,,,79.3890411,,50.13321799,0,,,50.13321799,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Psychiatriezentrum Münsingen,Hunzigenstrasse,3110 Münsingen,K211,Nein,,,,,,,,,,,,,,105833,,,1764,,,0,,,0,0,,NA,NA,0.340136054,,2.437641723,,0.907029478,,,39,9,3,56.81,,217.93,,224.33,499.07,,,3.220521542,12.35430839,,12.71712018,28.29195011,,,,,0,,,,,,,,,,49432,377,9142,58951,28202,3995,26754,,,0,1616,,,,,,317,,59.99603175,0,,,59.99603175,91.21804485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Psychiatrische Dienste SRO,Marktgasse 18,4901 Langenthal,K212,Nein,,,,,,,,,,,,,,5396,,,175,,,0,,,0,0,,NA,NA,0,,14.28571429,,5.714285714,,,67,8,0,22,,21.85,,19.88,63.73,,,12.57142857,12.48571429,,11.36,36.41714286,,,,,0,,,,,,,,,,7557,1174,928,9659,4820,198,4641,,,0,2545,,,,,,16,,30.83428571,0,,,30.83428571,92.39726027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Regionalspital Emmental AG,Oberburgstrasse 54,3400 Burgdorf,K121,Ja,CT,,,,,,,,,,,,,53608,,,7565,,,501,,,100,6,,0.82,0.87,0.304031725,,2.643754131,,11.87045605,,,3417,26,3,101.91,,287,,363.61,752.52,,,1.347124917,3.793787178,,4.806477198,9.947389293,,,,,13,,,,,,,,,,67538,1556,33683,102777,56621,3103,44068,,,1015,14912,,,,,,170,,7.086318572,7.086318572,,,0,86.15879139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Regionalspital Emmental AG Psychiatrische Dienste,Oberburgstrasse 54,3400 Burgdorf,K212,Nein,,,,,,,,,,,,,,5993,,,237,,,0,,,0,0,,NA,NA,0,,2.53164557,,6.329113924,,,41,4,3,22.6,,22.3,,18.6,63.5,,,9.535864979,9.4092827,,7.848101266,26.79324895,,,,,0,,,,,,,,,,7318,473,1870,9661,5410,151,4087,,,-13,1314,,,,,,18,,25.28691983,0,,,25.28691983,90.96842744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Rehaklinik Hasliberg AG,Laueli 89b,6083 Hasliberg Hohfluh,K221,Nein,,,,,,,,,,,,,,17934,,,678,,,0,,,0,0,,NA,NA,0,,70.20648968,,27.13864307,,,0,7,9,5.29,,32.75,,74.52,112.56,,,0.780235988,4.830383481,,10.99115044,16.60176991,,,,,0,,,,,,,,,,6276,792,2385,9453,7605,1361,0,,,-487,0,,,,,,61.34794521,,26.45132743,0,,,26.45132743,80.09110397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Reha­Pflegeklinik Eden AG,Brandstrasse 217,3852 Ringgenberg BE,K221,Nein,,,,,,,,,,,,,,2625,,,119,,,0,,,0,0,,NA,NA,0,,8.403361345,,22.68907563,,,0,4,0,0,,4.37,,2.72,7.09,,,0,3.672268908,,2.285714286,5.957983193,,,,,2,,,,,,,,,,853,98,225,1176,1100,78,0,,,2,0,,,,,,7.191780822,,22.05882353,0,,,22.05882353,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Salem­Spital,Schänzlistrasse 39,3013 Bern,K121,Ja,CT,,MRI,,,,,,,,,,,57715,,,9785,,,993,,,100,8,,0.808,0.813,2.616249361,,10.75114972,,35.52376086,,,2094,45,0,42.65,,194.15,,277.51,514.31,,,0.435871231,1.984159428,,2.836075626,5.256106285,,,,,122,,,,,,,,,,48777,19126,36974,104877,93233,12059,0,,,415,14064,,,,,,169,,5.898313746,5.898313746,,,0,93.56407555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Services Psychiatriques Jura Bernois ­ Bienne­Seeland (SPJBB),L'Abbaye 2,2713 Bellelay,K211,Nein,,,,,,,,,,,,,,47878,,,648,,,0,,,0,0,,NA,NA,0.308641975,,16.51234568,,0,,,59,14,6,20.75,,161.36,,144.9,327.01,,,3.202160494,24.90123457,,22.36111111,50.46450617,,,,,0,,,,,,,,,,32594,1220,4958,38772,17293,1087,20392,,,0,4103,,,,,,141,,73.88580247,0,,,73.88580247,92.77603379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Sonnenhof AG Bern,Buchserstrasse 30,3006 Bern,K121,Ja,CT,,MRI,,,,,,,,,,,52712,,,9413,,,989,,,100,9,,0.785,0.784,0.520556677,,14.53309253,,34.50547116,,,1647,40,4,41.1,,201.03,,389.89,632.02,,,0.436630192,2.135663444,,4.142037608,6.714331244,,,,,170,,,,,,,,,,75481,8566,33704,117751,113739,2743,323,,,-946,17434,,,,,,176.6767123,,5.599915011,5.599915011,,,0,81.74050584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Soteria Bern,Bühlstrasse 19,3012 Bern,K212,Nein,,,,,,,,,,,,,,2630,,,49,,,0,,,0,0,,NA,NA,0,,28.57142857,,0,,,13,12,3,1.9,,11,,2.4,15.3,,,3.87755102,22.44897959,,4.897959184,31.2244898,,,,,0,,,,,,,,,,1422,114,247,1783,1085,37,809,,,148,158,,,,,,8,,53.67346939,0,,,53.67346939,89.82240437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Spital Netz Bern AG,Morillonstrasse 77,3007 Bern,K112,Ja,CT,,MRI,,,,,,,,,,,172154,,,21049,,,758,,,86.38544559,13,,0.904,0.913,0.29930163,,3.586868735,,18.98902561,,,3334,43,23,235.99,,736.04,,812.5,1784.53,,,1.121145898,3.496793197,,3.860040857,8.477979952,,,,,46,,,,,,,,,,162093,4844,70375,237312,139436,9184,91915,,,3223,23320,,,,,,536.3808219,,8.17872583,7.358535379,,,27.93563766,87.93282221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Spital Thun­Simmental­Saanenland AG,Krankenhausstrasse 12,3600 Thun,K112,Ja,CT,,,,,,,,,,,,,87230,,,12781,,,998,,,99.78103863,9,,0.876,0.902,2.1359831,,3.732102339,,17.1426336,,,4306,24,7,133.13,,376.05,,618.01,1127.19,,,1.041624286,2.942258039,,4.835380643,8.819262968,,,,,40,,,,,,,,,,109296,1666,53641,164603,93445,10223,61345,,,410,25469,,,,,,263.339726,,6.824974572,6.81376233,,,27.28571429,90.75208856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Spitäler FMI AG,Weissenaustrasse 27,3800 Unterseen,K121,Ja,CT,,MRI,,,,,,,,,,,52502,,,7924,,,530,,,100,7,,0.82,0.831,7.508833922,,5.615850581,,15.98939929,,,2728,39,6,77.55,,200.35,,367.2,645.1,,,0.978672388,2.52839475,,4.634023221,8.141090358,,,,,8,,,,,,,,,,65810,1162,34414,101386,63054,8119,30476,,,263,20809,,,,,,148,,6.625694094,6.625694094,,,0,97.18992966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Spitalzentrum Biel,Vogelsang 84,2502 Biel,K112,Ja,CT,LITO,MRI,,,,,,,,,,,80423,,,10875,,,837,,,91.71505664,10,,0.859,0.902,0.616091954,,4.836781609,,17.74712644,,,4187,62,28,128.4,,280.7,,574.8,983.9,,,1.2,2.6,,5.3,9,,,,,30,,,,,,,,,,104798,2087,45047,151932,88126,1682,62124,,,0,35386,,,,,,220.3369863,,7.395218391,6.925171345,,,29.74553571,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,SRO Spital Region Oberaargau AG,St. Urbanstrasse 67,4901 Langenthal,K121,Ja,CT,,MRI,,,,,,,,,,,63409,,,7974,,,483,,,100,7,,0.852,0.9,0.363681966,,15.22447956,,16.35314773,,,2596,28,40,98.25,,290.05,,474.33,862.63,,,1.232129421,3.637446702,,5.948457487,10.81803361,,,,,10,,,,,,,,,,73167,1595,36249,111011,68394,4703,38495,,,581,21482,,,,,,203,,7.951968899,7.951968899,,,0,85.57797422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,privat,Station für Palliative Therapie Diakonissenhaus Bern,Schänzlistrasse 15,3013 Bern,K235,Nein,,,,,,,,,,,,,,2861,,,164,,,0,,,100,0,,NA,NA,0,,0,,0,,,0,3,6,0.1,,12.25,,4.1,16.45,,,0.06097561,7.469512195,,2.5,10.0304878,,,,,8,,,,,,,,,,2270,169,476,2915,2842,57,56,,,40,0,,,,,,9,,17.44512195,17.44512195,,,0,87.09284627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,BE,öffentlich oder subventioniert,Universitäre Psychiatrische Dienste Bern (UPD),Bolligenstrasse 111,3072 Ostermundigen,K211,Ja,,,,,,,,,,,,,,106763,,,2697,,,0,,,0,0,,NA,NA,0.964034112,,5.190952911,,4.523544679,,,522,12,3,193.72,,360.02,,344.11,897.85,,,7.182795699,13.34890619,,12.75899147,33.29069336,,,,,0,,,,,,,,,,89840,2561,18742,111143,47724,4022,59397,,,0,6475,,,,,,320.2931507,,39.58583611,0,,,39.58583611,91.32301744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
